PFAS_name,log_Kd,Kd_L_kg,log_Koc,Corg_%,foc,pH,Sand,Silt,Clay,CEC,Fe_g_kg,Al_g_kg,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,carbon_count,fluorine_count,has_sulfonate,has_carboxyl,has_ether,has_aromatic,has_double_bond,perfluoro_ratio
6:2 FtSaB,0.10202185692415268,1.2648000000000001,1.5705429398818975,3.4,0.034,7.55,45.3,30.0,24.7,2.52,,,13.66293982872602,13.66293982872602,0.056098307801135894,-8.056716110959732,0.19742153935982712,15.4,570.3679999999998,551.2159999999999,570.085794948,210,0,0.4596472941871335,-0.5441154963436847,0.5441154963436847,0.4596472941871335,0.8,1.2285714285714286,1.6285714285714286,32.233228856676924,9.92775097643753,2.901017538084495,-2.3928727865600488,2.6016696596152085,-2.697215634738027,7.889786071743573,-0.8843945417211897,2.6099448979220976,5.464762893378685,857.4056776910804,28.527097737495456,17.644633884058507,18.461130464986237,15.080715781809484,9.028692872997327,10.68095809931749,8.00600357716609,9.932422754431897,4.502504749875166,5.888036924531741,2.4570431040778633,3.58181663449744,-1.5700000000000003,3381455.049527461,33.43000000000001,10.060408376931782,7.2339348096991785,189.23659995248465,14.384095436607153,6.544756405912575,0.0,10.023291153407584,0.0,35.78894435791636,0.0,13.139891848781026,57.07539561977267,0.0,0.0,0.0,19.386399651764595,32.36225926596559,79.87728804070878,15.992596441359433,0.0,4.722094864452088,0.0,48.63058760376838,39.48246678983889,0.0,0.0,0.0,9.828622259292793,57.07539561977267,0.0,0.0,94.14154427773066,14.817828337479405,0.0,12.841643245852019,0.0,0.0,0.0,0.0,86.3,77.04472884077376,75.39425718301415,0.0,17.448608886533208,0.0,0.0,18.817438829806466,0.0,0.0,0.0,0.0,193.65456043221067,0.0,10.535371227477714,10.535371227477714,0.0,-41.58018453940473,0.0,-10.582811901214791,-1.2035722130462536,-2.27540090016695,0.9333333333333333,35,1,6,0,0,0,0,0,0,0,0,0,4,1,20,0,14,0,0,0,0,0,9.609127201166558,0,2.251100000000001,88.66290000000001,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15,13,0,0,0,0,0,0.3714
6:2 FtSaB,0.9828047255317748,9.6118,2.752355804153501,1.7,0.017,8.21,28.7,40.0,31.3,11.4,,,13.66293982872602,13.66293982872602,0.056098307801135894,-8.056716110959732,0.19742153935982712,15.4,570.3679999999998,551.2159999999999,570.085794948,210,0,0.4596472941871335,-0.5441154963436847,0.5441154963436847,0.4596472941871335,0.8,1.2285714285714286,1.6285714285714286,32.233228856676924,9.92775097643753,2.901017538084495,-2.3928727865600488,2.6016696596152085,-2.697215634738027,7.889786071743573,-0.8843945417211897,2.6099448979220976,5.464762893378685,857.4056776910804,28.527097737495456,17.644633884058507,18.461130464986237,15.080715781809484,9.028692872997327,10.68095809931749,8.00600357716609,9.932422754431897,4.502504749875166,5.888036924531741,2.4570431040778633,3.58181663449744,-1.5700000000000003,3381455.049527461,33.43000000000001,10.060408376931782,7.2339348096991785,189.23659995248465,14.384095436607153,6.544756405912575,0.0,10.023291153407584,0.0,35.78894435791636,0.0,13.139891848781026,57.07539561977267,0.0,0.0,0.0,19.386399651764595,32.36225926596559,79.87728804070878,15.992596441359433,0.0,4.722094864452088,0.0,48.63058760376838,39.48246678983889,0.0,0.0,0.0,9.828622259292793,57.07539561977267,0.0,0.0,94.14154427773066,14.817828337479405,0.0,12.841643245852019,0.0,0.0,0.0,0.0,86.3,77.04472884077376,75.39425718301415,0.0,17.448608886533208,0.0,0.0,18.817438829806466,0.0,0.0,0.0,0.0,193.65456043221067,0.0,10.535371227477714,10.535371227477714,0.0,-41.58018453940473,0.0,-10.582811901214791,-1.2035722130462536,-2.27540090016695,0.9333333333333333,35,1,6,0,0,0,0,0,0,0,0,0,4,1,20,0,14,0,0,0,0,0,9.609127201166558,0,2.251100000000001,88.66290000000001,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15,13,0,0,0,0,0,0.3714
6:2 FtSaB,0.6314843553859788,4.280399999999999,2.1690863574870227,2.9,0.028999999999999998,6.57,20.0,50.0,30.0,9.93,,,13.66293982872602,13.66293982872602,0.056098307801135894,-8.056716110959732,0.19742153935982712,15.4,570.3679999999998,551.2159999999999,570.085794948,210,0,0.4596472941871335,-0.5441154963436847,0.5441154963436847,0.4596472941871335,0.8,1.2285714285714286,1.6285714285714286,32.233228856676924,9.92775097643753,2.901017538084495,-2.3928727865600488,2.6016696596152085,-2.697215634738027,7.889786071743573,-0.8843945417211897,2.6099448979220976,5.464762893378685,857.4056776910804,28.527097737495456,17.644633884058507,18.461130464986237,15.080715781809484,9.028692872997327,10.68095809931749,8.00600357716609,9.932422754431897,4.502504749875166,5.888036924531741,2.4570431040778633,3.58181663449744,-1.5700000000000003,3381455.049527461,33.43000000000001,10.060408376931782,7.2339348096991785,189.23659995248465,14.384095436607153,6.544756405912575,0.0,10.023291153407584,0.0,35.78894435791636,0.0,13.139891848781026,57.07539561977267,0.0,0.0,0.0,19.386399651764595,32.36225926596559,79.87728804070878,15.992596441359433,0.0,4.722094864452088,0.0,48.63058760376838,39.48246678983889,0.0,0.0,0.0,9.828622259292793,57.07539561977267,0.0,0.0,94.14154427773066,14.817828337479405,0.0,12.841643245852019,0.0,0.0,0.0,0.0,86.3,77.04472884077376,75.39425718301415,0.0,17.448608886533208,0.0,0.0,18.817438829806466,0.0,0.0,0.0,0.0,193.65456043221067,0.0,10.535371227477714,10.535371227477714,0.0,-41.58018453940473,0.0,-10.582811901214791,-1.2035722130462536,-2.27540090016695,0.9333333333333333,35,1,6,0,0,0,0,0,0,0,0,0,4,1,20,0,14,0,0,0,0,0,9.609127201166558,0,2.251100000000001,88.66290000000001,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15,13,0,0,0,0,0,0.3714
6:2 FtSaB,0.9117646636708603,8.161399999999999,2.0484418035504044,7.3,0.073,4.5,51.2,36.2,12.6,11.49701666666667,,,13.66293982872602,13.66293982872602,0.056098307801135894,-8.056716110959732,0.19742153935982712,15.4,570.3679999999998,551.2159999999999,570.085794948,210,0,0.4596472941871335,-0.5441154963436847,0.5441154963436847,0.4596472941871335,0.8,1.2285714285714286,1.6285714285714286,32.233228856676924,9.92775097643753,2.901017538084495,-2.3928727865600488,2.6016696596152085,-2.697215634738027,7.889786071743573,-0.8843945417211897,2.6099448979220976,5.464762893378685,857.4056776910804,28.527097737495456,17.644633884058507,18.461130464986237,15.080715781809484,9.028692872997327,10.68095809931749,8.00600357716609,9.932422754431897,4.502504749875166,5.888036924531741,2.4570431040778633,3.58181663449744,-1.5700000000000003,3381455.049527461,33.43000000000001,10.060408376931782,7.2339348096991785,189.23659995248465,14.384095436607153,6.544756405912575,0.0,10.023291153407584,0.0,35.78894435791636,0.0,13.139891848781026,57.07539561977267,0.0,0.0,0.0,19.386399651764595,32.36225926596559,79.87728804070878,15.992596441359433,0.0,4.722094864452088,0.0,48.63058760376838,39.48246678983889,0.0,0.0,0.0,9.828622259292793,57.07539561977267,0.0,0.0,94.14154427773066,14.817828337479405,0.0,12.841643245852019,0.0,0.0,0.0,0.0,86.3,77.04472884077376,75.39425718301415,0.0,17.448608886533208,0.0,0.0,18.817438829806466,0.0,0.0,0.0,0.0,193.65456043221067,0.0,10.535371227477714,10.535371227477714,0.0,-41.58018453940473,0.0,-10.582811901214791,-1.2035722130462536,-2.27540090016695,0.9333333333333333,35,1,6,0,0,0,0,0,0,0,0,0,4,1,20,0,14,0,0,0,0,0,9.609127201166558,0,2.251100000000001,88.66290000000001,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15,13,0,0,0,0,0,0.3714
6:2 FtSaB,0.7404258550069585,5.500800000000001,2.485153349903652,1.8,0.018000000000000002,5.15,59.2,32.2,8.6,0.58,,,13.66293982872602,13.66293982872602,0.056098307801135894,-8.056716110959732,0.19742153935982712,15.4,570.3679999999998,551.2159999999999,570.085794948,210,0,0.4596472941871335,-0.5441154963436847,0.5441154963436847,0.4596472941871335,0.8,1.2285714285714286,1.6285714285714286,32.233228856676924,9.92775097643753,2.901017538084495,-2.3928727865600488,2.6016696596152085,-2.697215634738027,7.889786071743573,-0.8843945417211897,2.6099448979220976,5.464762893378685,857.4056776910804,28.527097737495456,17.644633884058507,18.461130464986237,15.080715781809484,9.028692872997327,10.68095809931749,8.00600357716609,9.932422754431897,4.502504749875166,5.888036924531741,2.4570431040778633,3.58181663449744,-1.5700000000000003,3381455.049527461,33.43000000000001,10.060408376931782,7.2339348096991785,189.23659995248465,14.384095436607153,6.544756405912575,0.0,10.023291153407584,0.0,35.78894435791636,0.0,13.139891848781026,57.07539561977267,0.0,0.0,0.0,19.386399651764595,32.36225926596559,79.87728804070878,15.992596441359433,0.0,4.722094864452088,0.0,48.63058760376838,39.48246678983889,0.0,0.0,0.0,9.828622259292793,57.07539561977267,0.0,0.0,94.14154427773066,14.817828337479405,0.0,12.841643245852019,0.0,0.0,0.0,0.0,86.3,77.04472884077376,75.39425718301415,0.0,17.448608886533208,0.0,0.0,18.817438829806466,0.0,0.0,0.0,0.0,193.65456043221067,0.0,10.535371227477714,10.535371227477714,0.0,-41.58018453940473,0.0,-10.582811901214791,-1.2035722130462536,-2.27540090016695,0.9333333333333333,35,1,6,0,0,0,0,0,0,0,0,0,4,1,20,0,14,0,0,0,0,0,9.609127201166558,0,2.251100000000001,88.66290000000001,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15,13,0,0,0,0,0,0.3714
6:2 FtSaB,1.48,30.199517204020164,1.8088271572849168,46.9,0.469,5.4688,41.7375,35.037,21.887,21.5806,,,13.66293982872602,13.66293982872602,0.056098307801135894,-8.056716110959732,0.19742153935982712,15.4,570.3679999999998,551.2159999999999,570.085794948,210,0,0.4596472941871335,-0.5441154963436847,0.5441154963436847,0.4596472941871335,0.8,1.2285714285714286,1.6285714285714286,32.233228856676924,9.92775097643753,2.901017538084495,-2.3928727865600488,2.6016696596152085,-2.697215634738027,7.889786071743573,-0.8843945417211897,2.6099448979220976,5.464762893378685,857.4056776910804,28.527097737495456,17.644633884058507,18.461130464986237,15.080715781809484,9.028692872997327,10.68095809931749,8.00600357716609,9.932422754431897,4.502504749875166,5.888036924531741,2.4570431040778633,3.58181663449744,-1.5700000000000003,3381455.049527461,33.43000000000001,10.060408376931782,7.2339348096991785,189.23659995248465,14.384095436607153,6.544756405912575,0.0,10.023291153407584,0.0,35.78894435791636,0.0,13.139891848781026,57.07539561977267,0.0,0.0,0.0,19.386399651764595,32.36225926596559,79.87728804070878,15.992596441359433,0.0,4.722094864452088,0.0,48.63058760376838,39.48246678983889,0.0,0.0,0.0,9.828622259292793,57.07539561977267,0.0,0.0,94.14154427773066,14.817828337479405,0.0,12.841643245852019,0.0,0.0,0.0,0.0,86.3,77.04472884077376,75.39425718301415,0.0,17.448608886533208,0.0,0.0,18.817438829806466,0.0,0.0,0.0,0.0,193.65456043221067,0.0,10.535371227477714,10.535371227477714,0.0,-41.58018453940473,0.0,-10.582811901214791,-1.2035722130462536,-2.27540090016695,0.9333333333333333,35,1,6,0,0,0,0,0,0,0,0,0,4,1,20,0,14,0,0,0,0,0,9.609127201166558,0,2.251100000000001,88.66290000000001,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15,13,0,0,0,0,0,0.3714
6:2 FtSaB,-0.8239087409443188,0.15,1.3309932190414244,0.7,0.006999999999999999,7.5,16.9,17.5,65.6,41.4,,,13.66293982872602,13.66293982872602,0.056098307801135894,-8.056716110959732,0.19742153935982712,15.4,570.3679999999998,551.2159999999999,570.085794948,210,0,0.4596472941871335,-0.5441154963436847,0.5441154963436847,0.4596472941871335,0.8,1.2285714285714286,1.6285714285714286,32.233228856676924,9.92775097643753,2.901017538084495,-2.3928727865600488,2.6016696596152085,-2.697215634738027,7.889786071743573,-0.8843945417211897,2.6099448979220976,5.464762893378685,857.4056776910804,28.527097737495456,17.644633884058507,18.461130464986237,15.080715781809484,9.028692872997327,10.68095809931749,8.00600357716609,9.932422754431897,4.502504749875166,5.888036924531741,2.4570431040778633,3.58181663449744,-1.5700000000000003,3381455.049527461,33.43000000000001,10.060408376931782,7.2339348096991785,189.23659995248465,14.384095436607153,6.544756405912575,0.0,10.023291153407584,0.0,35.78894435791636,0.0,13.139891848781026,57.07539561977267,0.0,0.0,0.0,19.386399651764595,32.36225926596559,79.87728804070878,15.992596441359433,0.0,4.722094864452088,0.0,48.63058760376838,39.48246678983889,0.0,0.0,0.0,9.828622259292793,57.07539561977267,0.0,0.0,94.14154427773066,14.817828337479405,0.0,12.841643245852019,0.0,0.0,0.0,0.0,86.3,77.04472884077376,75.39425718301415,0.0,17.448608886533208,0.0,0.0,18.817438829806466,0.0,0.0,0.0,0.0,193.65456043221067,0.0,10.535371227477714,10.535371227477714,0.0,-41.58018453940473,0.0,-10.582811901214791,-1.2035722130462536,-2.27540090016695,0.9333333333333333,35,1,6,0,0,0,0,0,0,0,0,0,4,1,20,0,14,0,0,0,0,0,9.609127201166558,0,2.251100000000001,88.66290000000001,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15,13,0,0,0,0,0,0.3714
6:2 FtSaB,-0.431798275933005,0.37,2.0,0.37,0.0037,6.8,48.9,27.0,24.2,7.1,,,13.66293982872602,13.66293982872602,0.056098307801135894,-8.056716110959732,0.19742153935982712,15.4,570.3679999999998,551.2159999999999,570.085794948,210,0,0.4596472941871335,-0.5441154963436847,0.5441154963436847,0.4596472941871335,0.8,1.2285714285714286,1.6285714285714286,32.233228856676924,9.92775097643753,2.901017538084495,-2.3928727865600488,2.6016696596152085,-2.697215634738027,7.889786071743573,-0.8843945417211897,2.6099448979220976,5.464762893378685,857.4056776910804,28.527097737495456,17.644633884058507,18.461130464986237,15.080715781809484,9.028692872997327,10.68095809931749,8.00600357716609,9.932422754431897,4.502504749875166,5.888036924531741,2.4570431040778633,3.58181663449744,-1.5700000000000003,3381455.049527461,33.43000000000001,10.060408376931782,7.2339348096991785,189.23659995248465,14.384095436607153,6.544756405912575,0.0,10.023291153407584,0.0,35.78894435791636,0.0,13.139891848781026,57.07539561977267,0.0,0.0,0.0,19.386399651764595,32.36225926596559,79.87728804070878,15.992596441359433,0.0,4.722094864452088,0.0,48.63058760376838,39.48246678983889,0.0,0.0,0.0,9.828622259292793,57.07539561977267,0.0,0.0,94.14154427773066,14.817828337479405,0.0,12.841643245852019,0.0,0.0,0.0,0.0,86.3,77.04472884077376,75.39425718301415,0.0,17.448608886533208,0.0,0.0,18.817438829806466,0.0,0.0,0.0,0.0,193.65456043221067,0.0,10.535371227477714,10.535371227477714,0.0,-41.58018453940473,0.0,-10.582811901214791,-1.2035722130462536,-2.27540090016695,0.9333333333333333,35,1,6,0,0,0,0,0,0,0,0,0,4,1,20,0,14,0,0,0,0,0,9.609127201166558,0,2.251100000000001,88.66290000000001,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15,13,0,0,0,0,0,0.3714
6:2 FtSaB,0.15228834438305647,1.42,3.249198357391113,0.08,0.0008,6.2,51.44,10.17,38.38,8.0,,,13.66293982872602,13.66293982872602,0.056098307801135894,-8.056716110959732,0.19742153935982712,15.4,570.3679999999998,551.2159999999999,570.085794948,210,0,0.4596472941871335,-0.5441154963436847,0.5441154963436847,0.4596472941871335,0.8,1.2285714285714286,1.6285714285714286,32.233228856676924,9.92775097643753,2.901017538084495,-2.3928727865600488,2.6016696596152085,-2.697215634738027,7.889786071743573,-0.8843945417211897,2.6099448979220976,5.464762893378685,857.4056776910804,28.527097737495456,17.644633884058507,18.461130464986237,15.080715781809484,9.028692872997327,10.68095809931749,8.00600357716609,9.932422754431897,4.502504749875166,5.888036924531741,2.4570431040778633,3.58181663449744,-1.5700000000000003,3381455.049527461,33.43000000000001,10.060408376931782,7.2339348096991785,189.23659995248465,14.384095436607153,6.544756405912575,0.0,10.023291153407584,0.0,35.78894435791636,0.0,13.139891848781026,57.07539561977267,0.0,0.0,0.0,19.386399651764595,32.36225926596559,79.87728804070878,15.992596441359433,0.0,4.722094864452088,0.0,48.63058760376838,39.48246678983889,0.0,0.0,0.0,9.828622259292793,57.07539561977267,0.0,0.0,94.14154427773066,14.817828337479405,0.0,12.841643245852019,0.0,0.0,0.0,0.0,86.3,77.04472884077376,75.39425718301415,0.0,17.448608886533208,0.0,0.0,18.817438829806466,0.0,0.0,0.0,0.0,193.65456043221067,0.0,10.535371227477714,10.535371227477714,0.0,-41.58018453940473,0.0,-10.582811901214791,-1.2035722130462536,-2.27540090016695,0.9333333333333333,35,1,6,0,0,0,0,0,0,0,0,0,4,1,20,0,14,0,0,0,0,0,9.609127201166558,0,2.251100000000001,88.66290000000001,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15,13,0,0,0,0,0,0.3714
6:2 FtSaB,2.423245873936808,265.0,5.02530586526477,0.25,0.0025,7.7,46.0,37.0,17.0,4.8,,,13.66293982872602,13.66293982872602,0.056098307801135894,-8.056716110959732,0.19742153935982712,15.4,570.3679999999998,551.2159999999999,570.085794948,210,0,0.4596472941871335,-0.5441154963436847,0.5441154963436847,0.4596472941871335,0.8,1.2285714285714286,1.6285714285714286,32.233228856676924,9.92775097643753,2.901017538084495,-2.3928727865600488,2.6016696596152085,-2.697215634738027,7.889786071743573,-0.8843945417211897,2.6099448979220976,5.464762893378685,857.4056776910804,28.527097737495456,17.644633884058507,18.461130464986237,15.080715781809484,9.028692872997327,10.68095809931749,8.00600357716609,9.932422754431897,4.502504749875166,5.888036924531741,2.4570431040778633,3.58181663449744,-1.5700000000000003,3381455.049527461,33.43000000000001,10.060408376931782,7.2339348096991785,189.23659995248465,14.384095436607153,6.544756405912575,0.0,10.023291153407584,0.0,35.78894435791636,0.0,13.139891848781026,57.07539561977267,0.0,0.0,0.0,19.386399651764595,32.36225926596559,79.87728804070878,15.992596441359433,0.0,4.722094864452088,0.0,48.63058760376838,39.48246678983889,0.0,0.0,0.0,9.828622259292793,57.07539561977267,0.0,0.0,94.14154427773066,14.817828337479405,0.0,12.841643245852019,0.0,0.0,0.0,0.0,86.3,77.04472884077376,75.39425718301415,0.0,17.448608886533208,0.0,0.0,18.817438829806466,0.0,0.0,0.0,0.0,193.65456043221067,0.0,10.535371227477714,10.535371227477714,0.0,-41.58018453940473,0.0,-10.582811901214791,-1.2035722130462536,-2.27540090016695,0.9333333333333333,35,1,6,0,0,0,0,0,0,0,0,0,4,1,20,0,14,0,0,0,0,0,9.609127201166558,0,2.251100000000001,88.66290000000001,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15,13,0,0,0,0,0,0.3714
